source_id,source_name,source_url,source_type,owner,refresh_cadence,last_synced_at,status,notes
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s17k,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s17m,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s17p,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s18d,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s18j,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s19g,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s19l,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s20x,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s22b,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s22m,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s23b,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s24k,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s31d,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s31e,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s33d,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=s34f,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_udr_com,udr.com,https://www.udr.com/new-york-city-apartments/murray-hill/view-34/apartments-pricing/apartment/?number=spha,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_99ranch_com,99ranch.com,https://www.99ranch.com/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_foodgallery32nyc_com,foodgallery32nyc.com,https://foodgallery32nyc.com/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_dimsumpalace_com,dimsumpalace.com,https://www.dimsumpalace.com/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_xianfoods_com,xianfoods.com,https://www.xianfoods.com/locations,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_pace_edu,pace.edu,https://www.pace.edu/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_ps16_jcboe_org,ps16.jcboe.org,https://ps16.jcboe.org/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_westfield_com,westfield.com,https://www.westfield.com/united-states/worldtradecenter,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_new_mta_info,new.mta.info,https://new.mta.info/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_panynj_gov,panynj.gov,https://www.panynj.gov/path/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_hmart_com,hmart.com,https://www.hmart.com/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_google_com,google.com,https://www.google.com/search?q=TESO+Life+Long+Island+City+42-38+27th+St,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_columbia_edu,columbia.edu,https://www.columbia.edu/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_ccny_cuny_edu,ccny.cuny.edu,https://www.ccny.cuny.edu/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_jacxandco_com,jacxandco.com,https://www.jacxandco.com/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_hupolic_com,hupolic.com,https://www.hupolic.com/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_baruch_cuny_edu,baruch.cuny.edu,https://baruch.cuny.edu/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_hudsonyardsnewyork_com,hudsonyardsnewyork.com,https://www.hudsonyardsnewyork.com/shop,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_google_com,google.com,https://www.google.com/search?q=Taste+of+North+China+75+Montgomery+St+Jersey+City,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_waterfrontmontessori_com,waterfrontmontessori.com,https://waterfrontmontessori.com/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_simon_com,simon.com,https://www.simon.com/mall/newport-centre,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
source_laguardia_edu,laguardia.edu,https://www.laguardia.edu/,listing_source,leasing_or_agent,4 hours,2026-06-07T04:48:14.888Z,active,Imported from local CSV during Google Sheet setup.
